,0,1,2
74,sexy lad with hot soles and arches.,0,0
75,RT I swear these bitches think their still in highschool,1,0
76,RT This is so great. Regular season ball is for the birds,0,0
77,get some money and stop playing that old trash.,0,0
78,You see these two pussies Jason capuano nd Jason cousins taking Chit on the gram but ain't about that&8230;,1,0
79,RT Boy went trick or treating at Charlie Sheen's. Dada not jealous cause all Charlie gave out was really good candy and by cand&8230;,0,0
80,RT Who spotted the looming yellow crown on tonight's TrueDetective?,0,0
81,"last year i had to explain why ""queer theory"" is the acceptable academic term",0,0
82,"oh, well turns out that baby aint mine! *does jig*",0,0
83,RT he trash tbh StartMikeVike,0,0
84,Ain't this a bitch---&gt; Clock mistake in Alabama-Arkansas - via Champ Drive,1,0
85,"Sorry I missed that, you mean where I live is disgusting or that that muzzies in the UK r disgusting, or both? Have a great Sun.",0,0
86,People who don't put their blinkers on seriously just need to crash into a pole or something &128548; bitch,0,0
87,"Tracy Morgan is a sad comparison..... Come on try again, Dwight Howard is the most accurate. Stupid monkey.",0,0
88,RT Star Wars meets Charlie Brown,0,0
89,Hey Antony you speaks colored good,0,0
90,RT Well we sure as heck know how to read. I'm reading the trash right now and almost everything I've heard on the web&8230;,0,0
91,"RT Taakstraf in herkenbaar hesje in je eigen buurt. Pleit er al jaren voor. Weet hoe bevreesd ik er ooit voor was, da'k er te wer&8230;",0,0
92,cause you're a sexy bitch,1,0
93,RT Incase any hillbillies try to roast... &128010;,0,0
94,that was my mock done on a simulator check it out pick your team how many rounds and go for it,0,0
95,bitches or wat,1,0
96,What u don't do another hoe will,1,0
97,&9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &9733; 718-622-0221 - 24,0,0
98,RT RT if your team is trash,0,0
99,RT &8220; look ghetto but it work ;,0,0
100,OMGGGGG...!!!! Nigga said Jerry ... black bitch.,1,0
101,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots,1,0
102,Seem like da colored folk be gettin in da way lately. I just sayin,1,0
103,&8220; Uhoh you got the hoes lol RT Y'all I found this letter on my car. ; Naaah,1,0
104,Let the jig commence,0,0
105,bitch look like she gon blow away fr!,1,0
106,RT Lots of bankrolls &128184; &amp; hoes &128131;.,1,0
107,"&8220; No need to thank me, killing niggers is it's own reward.&8221; Dis my pal from our graduation when we was 26",1,0
108,"RT "" shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow.""",1,0
109,cool beaners.,0,0
110,The teabagger freemarket really doing wonders in Bangladesh these last couple of days. tcot p2 teaparty randpaul,0,0
111,RT I go on Drudge Report every day now hoping to see a story about your tranny army,0,0
112,"RT Never trust a ""y'all so cute"" ass bitch &128554; they just waiting to strike",1,0
113,Cowboys fans are cunts? Stop the presses!,1,0
114,Ask the governor how we are supposed to pay for this? Typical teabagger mentality. Government is EVIL until we need them LOL morningjoe,0,0
115,RT Jackie a Old bamma ass bitch,1,0
116,Peter Pan that ho never land that ho,1,0
117,"DegenerateArtist KNOWS words&gt; Bo Jingo dangle fan slang ho, ting pang lick drum swing flick alarm bic&gt; But you can't hear fire can you?",1,0
118,escort missions in games are universally trash,0,0
119,Still waiting for oomf to hit that hoe lololol,1,0
120,RT since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b,1,0
121,You never survive in da colored hood,0,0
122,RT You gotta fuck ugly bitches from 3 towns over that you'll never see again so you can work the kinks out of your sex ga&8230;,1,0
123,lol bitches from riverside to LA ahah,1,0
124,"RT Mila Kunis has heterochromia iridum which gives her two different colored eyes. One eye is green, the other is brown.",0,0
125,RT Might have a better chance if we put some trash cans out there.,0,0
126,I hate twitter. Just a bunch of sexy bitches I can't have,1,0
127,RT Customers at like you make the prices... Like no bitch I don't,1,0
128,RT no sex bitch I only want the neck bitch .,1,0
129,RT cheese crackers lacking,0,0
130,u both sorry to give racist a platform w his trash language Dana ur intvw was below kindergarten level,0,0
131,I think this nigga retarded G,1,0
132,"RT Low turnout reported, but Charlie Crist just filed and emergency motion to extend voting hours in Broward Co. ;",0,0
133,damn he was my bitch for Eddie Johnson teams last year,1,0
134,RT How I feel playing flappy bird,0,0
135,Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins &amp; the browns D is nice wit a def HC,0,0
136,&8220; My tweets trash&8221;,0,0
137,you a hoe nigga forreal,1,0
138,Gone bust it open for a real nicca &128540;,0,0
139,"Hi Charlie, eating leftover candy?",0,0
140,"What can I say, Im a stubborn son of a bitch.",1,0
141,mr. and mrs trash,0,0
142,RT I am a strong believer that birds of a feather flock together,0,0
143,RT I'm a little teapot short and Irish artist of the year AMAs EMABiggestFans1D,0,0
144,"Yankees Primo! Just got home and the Tanks are on MLB. Finally! And they are winning! Even better. Time to get serious, Sept call up time",0,0
145,its time. amend 14th amendment it was written to protect newly freed ex slaves. Its lived its purpose. time to end anchor baby loophole,0,0
146,RT 5sos are trash !,0,0
147,RT Found some more of my original yellow bracelets and the first person I thought of was,0,0
148,These brownies,0,0
149,"If you hang with hoes, you're a hoe by association. If you try and debate this, you're a hoe. If you get offended by this, you're a hoe.&128175;",1,0
150,"According to my brothers iPod, its December 1969. If so, I predict that Mickey Mantle of the NY Yankees will announce his retirement March 1",0,0
151,"RT I heard ""Love Dont Love You"" by En Vogue at work lastnight .. Shit groovy as a bitch ..",1,0
152,I miss NYC!! Nashville needs a pro AL team. The closest is KC or Tampa. That's pretty bad. The south is NL.,0,0
153,"Study by Center for Biological Diversity called (taxpayer funded) Ivanpah a &8221;-will kill 28,000 birds year.",0,0
154,1 thang i know these bitches come n go so keep em out your bussiness,1,0
155,From Jihadi streams//,0,0
156,RT Rape is NEVER something to mock like this. I stand with Jada jadapose,0,0
157,have fun getting deported you fucking faggot,1,0
158,My phone on 10% fml I still gotta get to the yellow sign lol motivation lol btw I zoomed in 2x lol,0,0
159,The Pirates have made the playoffs and the Yankees are out...hell has frozen over,0,0
160,okay love you bitch,1,0
161,"My father was born in Nanticoke and attended Lehigh. I'm a CT Yankee, but love the Pennsylvania Dutch cooking :-)",0,0
162,Poof. Vamoose son of a bitch,1,0
163,one of my cats killed a baby bird and a cardinal,0,0
164,RT Chris Brown reached maximum level of Icy with this hoe.,1,0
165,those nudes were trash &128557;,0,0
166,RT I can't stand to be around ghetto girls.&128134;,0,0
167,Lets finish strong Yankees,0,0
168,What these bitches want from a nicca .. &128553;,1,0
169,Seeing so many basic bitches rn,1,0
170,your a cunt,1,0
171,The ending to that Yankee game was so planned I can't even take it,0,0
172,RT Shy Glizzy Decent Af,0,0
173,"a music suggestion is ""lil spook""",0,0
174,iubb 1 suiting up again tonight! Indiana IU ncaa hoosierdaddy HoosierNation hoosiers,0,0
175,RT Getting the field ready for today's game.,0,0
176,bitch you still subtweets but not replying though &128524;,1,0
177,RT I think the Clips and Thunder would've gave the Heat a good as well...the East is just trash,0,0
178,I hear Bill likes trailer trash like you.,1,0
179,RT killing these bitches go body for body &127911;,1,0
180,RT You bitches could never be nae ...let him tell you he love him some nae &128081;,1,0
181,OT nicca word to the nigga who played jesus,1,0
182,great reply except it was trash,0,0
183,I hate when females try to sound like bird heads,0,0
184,I rescued a baby bird &128035;,0,0
185,&8220; Tom Brady slowly becoming washed?&8221; Nah.. His weapons just trash,0,0
186,Tattoos are about expression not meaning. One mans trash is another mans treasure &128176;,0,0
187,I got a uncle through marriage dude got hips like big momma I swear all the lil kids mock his walk and he don't even know it,0,0
188,Lester tried to eat your bird,0,0
189,&127383; we snap chatted for one night lol. But you're cute. Snapchat me back nig,0,0
190,Jk. I'm going to be a pussy about it. I don't want the love of my life seein me all scared and shit.,1,0
191,FireCashman Why?? Because I am having to root for the Royals in October. Yankees,0,0
192,the grass is greener on the other side of the fence of course it's also a soggy septic field,0,0
193,u look like that fat kid on Charlie walker the that got stuck it the chocolate tube.,0,0
194,He a bitch you should do it,1,0
195,Literally just got up and the first thing I did was chug a huge glass of water,0,0
196,"RT Niggas gossip like hoes, most of 'em bitches",1,0
197,dubya hates todays teabagger movement.,0,0
198,RT Yo BCU band made UCF band look like trash,0,0
199,this is my female grand champion Jesse. She heard a bird outside.,0,0
200,Looks like a less-squinty-eyed to me. Hmm...,0,0
201,These hoes ain't loyal &128527;,1,0
202,"I don't know what's more stressful, midterms or flappy birds.",0,0
203,"That's a nice color combo too, love the blue and yellow.",0,0
204,it's almost ya fucking birthday. So act right niglet,1,0
205,Where's the part where Fat Amy goes err wop wobn wefo? thingspeoplesay,0,0
206,Poppy give me discounts bitch i get it for the lowww!!!....naw fareal tho,1,0
207,RT Charlie wearing the 'Don't Tread On Me' flag pin? Every Dem should show up in Congress in 2015 wearing that,0,0
208,Aye it's a lot of niggas out here that can't fuck a bad bitch unless they get her drunk smh Preach,1,0
209,Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.,0,0
210,"....you tink u done made a funny? nigga come lookatathehood&gt; I got nightclubs, trannies, crackheads, dealers, COME AT ME&gt;",1,0
211,im wearing a sweater and it's ike 80 degrees in my house,0,0
212,RT These hoes ain't loyal,1,0
213,NJ-Sole Sole Sauce! Get those soles icy again!,0,0
214,Lil cuz need to help a bitch out,1,0
215,Jihadi John has struck again. Prayers with the victims' families. What is the bounty on His head? Time 4 him 2 meet allah,0,0
216,RT Now I gotta ask bitches for nudes on Facebook. &128530;,1,0
217,walking dead gonna be so trash this season,0,0
218,"if bitches wanna nigga, get off the couch and go fine one&128129;",1,0
219,RT giantduck pittsburghduck yellow livestream wpxi nofliter Duckburgh,0,0
220,wondertrade is the best pokemon feature ever. i just got a level 27 japanese wobbuffet for a level 4 beginning area trash pokemon,0,0
221,RT Cincy fans talk trash about the city of CLE and then root for the like they belong. stillCLE CLEallday GoBrowns,0,0
222,"RT &8220; KING was fire RT King, TI vs tip and that troubleman albums all trash.&8221; Most def",1,0
223,u can tell yo bitch we some yung rich homies,1,0
224,"RT My girl told me she was on her period, I immediately power bombed her hoe ass",1,0
225,"I like weed brownies and cookies, im straight but seein crooked, got muh trippy kit hope i trip and fal into some pussy tunchei",1,0
226,Ding ding ding &128514; &171; Sagittarius - trash.&187;,0,0
227,&9829;,1,0
228,Lol that nigga a real retard,1,0
229,Peace my friend..Only Peace..I am not your enemy..Dont say that word again..Look at my Facebook wall..One of my best friends ever was a Moor,0,0
230,"RT ""One man's trash is another man's treasure""...perfectly explains strippers with daddy issues.",0,0
231,comes from a guy whose sole qualification to be CM is being the lucky sperm :-),0,0
232,RT &8220; stupid ass toe dog dam&128514; bitch you mad at your toe &128553; dumb hoe yo toe aint wanna be stomped .,1,0
233,&8220; Uncle Charlie just got thru lip singing?!&8221;haha,0,0
234,How long after the redskins change their nsme will all memorabilia w/redskind name be deemef racist and therefore illegal? Any thoughts?,0,0
235,Lmao. it bel ike that nowadays,0,0
236,holy shit i am just getting dunked on by a cripple this is unreal,1,0
237,mt goauche monkey oldpainting vinyl jazz lounge,0,0
238,"I seeing ppl saying running a train on a bird, and a parry is the same thing, but das not what I know..so looking for clarity",0,0
239,Los bitch told me if my name start with a D i could fuck...A B C SHE GOT THE D,1,0
240,"RT In the fashion world ""urban"" definitely means ""stolen from black people"" it's ghetto on us, and urban on them haha ;",0,0
241,&9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &9733; 718-622-0221 - 24,0,0
242,Lol colored contacts played out.,0,0
243,RT Ain't Talk 2 My Mova N A Week First Thing She Say Is Where Shy An Benny &128514;,0,0
244,"also, I put 'i touch myself' on a ned/chuck mix.",0,0
245,RT I bet I hit that bitch.. like a game winner,1,0
246,yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch,1,0
247,No not at all. It's a slippery slope. Just don't want to lose my right to self defense. 1st its background checks then?,0,0
248,Gotta go get a haircut ASAP tomorrow ain't no bitches looking at me right now. And today they all was out. The frustration.,1,0
249,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,0,0
250,"RT ""Seton Catholic where their own students talk trash about how low of a division there football team is in.""",0,0
251,Lmaooo naw man RT Yo want in RT U serious bro?? lol RT 2-3:10am early bird special,0,0
252,"Everyone thinks that I'm not the person on my id. Like look at my moles, I don't understand.. Like I colored my hair what a big difference",0,0
253,Charlie Jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head.,0,0
254,RT Don't know how you Yankees fans listen to Kay every night. Absolutely brutal. Just nonsensical blah blah blah blah. Radio n&8230;,0,0
255,"RT As NFL reportedly asks bird-flipping M.I.A. for another $15M, let's revisit column on ridiculousness//&8230;",0,0
256,&8220; here&8217;s to all the kids who have never found their name on anything in a souvenir store&8221; thanks mom for the ghetto name.,0,0
257,Who wanna play pin da tail on da colored man's butt?,0,0
258,were gunna shake our honkey tonk badonkadonks (':,0,0
259,"RT Jadeveon Clowney tops latest mock Draft. ""He's a once every 15 to 20 year guy."" &187;",0,0
260,Ate the receivers really fast or is pass coverage trash?,0,0
261,Nooo Amber's supposed to kill me fag,1,0
262,them jants be clutch for bedtime tho &128557;,0,0
263,RT Republicans Want to Yank Food Stamps from the Hungry// prg P2,0,0
264,"10 birds your grandkids may never see, thanks to climate change http// Climate",0,0
265,"This being too sick to function is for the birds ! I was starting to feel slightly better earlier,now I feel like death again!",0,0
266,RT taking out the trash at night,0,0
267,lmaooooo bro you still got that shit you are a hoe we boxing when you come back nigga,1,0
268,"RT I hope a bird shits on your face, bitch.",1,0
269,im weeaboo trash,1,0
270,Offensive line is trash,0,0
271,"Oh nab.. Def not that easy. You may not know, nor believe this but I'm legendary for curving pussy.. lol Guilty pleasure.",1,0
272,Thing that made me feel old today: Tori Amos is 50.,0,0
273,Nevermind. Still a little bitch.,1,0
274,boy I had no idea that was coming. It's called a smartphone. You're horrible at trash talk,0,0
275,Step up and take your oppurtunity! freshfaces iubb hoosiers,0,0
276,"I took 2 ""Rebel vs. Yankee"" tests (40 questions, accents, word usage) and scored a total % of 47.5% Rebel vs. 52.5% Yankee in southern Pa.",0,0
277,"&8220; I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut ; yes lmfao""",0,0
278,"Sitting on the deck, enjoying a StoneIPA, watching/smelling the neighbors burn trash. Missouri",0,0
279,That broad 7 days moe RT What Earth is this? RT NIGGA RT Rihanna prolly the sexiest bitch on Earth,1,0
280,"Dudes kill me with that ""I wouldn't mess with Khloe Kardashian if she ain't have money"" I've seen the hoes y'all be hitting get real",1,0
281,It's official. I leave America January 3rd. See ya bitches in February. Have fun with winter for me.,1,0
282,I'm the biggest redskins dam right now if they get this stop,0,0
283,"Hey everybody, The White Iron Band plays this Saturday(12-11-10) on the Slopes of Lutsen,MN at Papa Charlie&8217;s(21+). Going to be a real...",0,0
284,Scandal via A must see for Hebrew Daughters of Zion!,1,0
285,be my guest. I want to be a bird I think,0,0
286,WH//,0,0
287,"I go for the most direct flight, then by price. Over and done with layovers. Flying is a bitch enough.",1,0
288,fags,1,0
289,RT &8220; Last night was cool until niggas was more worried bout us than bitches..&8221;it's like that all the time.,1,0
290,RT On this day 1941 the Yankees Joe DiMaggio goes 0 for 3 with a walk vs Cleveland Indians to end his 56 game hitting streak,0,0
291,RT Royals win!! KC with a 2-0 blanking of the Yankees to take the series in the Bronx! BeRoyalKC,0,0
292,"alas, I am proficient in neither. my skills are limited to pointless stat memorization + trash talk.",0,0
293,dont acknowledge these hoes.,1,0
294,Lol.. shut up! RT lmao early bird gets the worm,0,0
295,Hmu talmbout match but when I pull up its 30 other niccas wit ya &128530;,0,0
296,There is this yellow thing in the sky. I don't know what to make of it.,0,0
297,"Danny Brown better put out more music before he ODs, that dude is out his fuckin bird",1,0
298,humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,1,0
299,ghetto gold needa be the first music vid!,0,0
300,RT Rise of the planet of the apes,0,0
301,Barkley is trash,0,0
302,"RT dear Mr. Science: If human so ""better,"" how come they can't be bird? oh I'm sorry was that too LOGIC for you????",0,0
303,of course bitch. I kinda wanna attempt to play madden tho,1,0
304,Yo. ... this bitch in Macy's tried to run out the store with a gaggle of clothes and got caught,1,0
305,Oreos and coffee for brunch. I do what I want!,0,0
306,I just noticed you guys called me a jiggaboo,0,0
307,The two ringless fags RT Barkley &amp; Reggie were talking nonsense the entire game,0,0
308,What a trash franchise. RT Fergie will sing the National Anthem at the Clippers season opener tomorrow.,0,0
309,Fuck this hoe ass professor she looks like an extra from Halloween town.,1,0
310,Noap. Not taking them. RT Maca root pills making my vagina do the wop,0,0
311,RT We accept the ALS IceBucketChallenge from the &amp; We challenge the ;,0,0
312,shut yo bitch ass up! &128514;,1,0
313,They didn't lose the city. Red Sox fans are bandwagon fans just like Yankee fan. morningjoe,0,0
314,"Do you have a nickname? What is it? &8212; Tator, Tator tot, Tightey whitey, whitey Jr, Taylor whitey pants, agent ti...",0,0
315,we in here turn up turn up wheres the bitches,1,0
316,Golden Oreos are the best,0,0
317,I wanna go to a trash talk concert,0,0
318,RT I like how I found out that you can now edit Facebook comments through a trending topic on Twitter. You think I'd hear abo ...,0,0
319,I'm probably your main bitch chocolate dipped cinnamon apple,1,0
320,not in the business of submitting to no bitch bruh bruh.,1,0
321,"RT "" Hey , the jig is up. Even democrats are through with you. ReasonToExitAnObamaSpeech"" dems are raci&8230;",0,0
322,"RT For the last time, The Captain takes the field at Yankee Stadium.",0,0
323,&128514; a box full of yellow crayons.,0,0
324,I hate ghetto bitches with a passion..,1,0
325,It's beanie weather bitches &127744;,1,0
326,Equality niggah,1,0
327,Bags Bags that's that bag money trash bag black and it's filled up with money,0,0
328,2 adult human skulls found in trash,0,0
329,RT Who's to blame for the Yankees underperformance this year? The Umps? Management? The Ebola Outbreak?...How 'bout the player&8230;,0,0
330,RT do I remember a game winning jack to right last summer at Yankee stadium that started a p&8230;,0,0
331,wha? me? i'm just waiting for showtime to bring back queer as folk.,0,0
332,This is fucking retarded,1,0
333,"RT Even shorter Charlie Sheen: ""Your move, Mel Gibson.""",0,0
334,i hope you get better soon! colds are for the birds,0,0
335,They have some ghetto ass bands * gets snuck* &128514;,1,0
336,RT Lmao...........poor pussy!!!!!,1,0
337,These birds messy.,0,0
338,California is full of white trash,1,0
339,I couldn't press send. That tweet about anchor babies was even too raw for me.,0,0
340,Wow redskins don't want this,0,0
341,RT Donnas taxes are gonna go up.lol.,0,0
342,RT Eat that pussy from the back and slide two fingers in...,1,0
343,Yanks choked too..... Lost 4 strait remember,0,0
344,RT God is a Yankees fan. FarewellCaptain,0,0
345,RT Still the greatest tweet ever. RT bitches run on emotion not logic .. a bitch will say 1+1=3 if the number ...,1,0
346,"carne asada, Gallo pinto, tajadas verde, queso frito and a salad With milca",0,0
347,thank you based pee slit,0,0
348,&8220; An inning and a half away from Alex Rodriguez being eligible to play. Just a thought. Yankees 8221; OMG. Feel an ulcer.,0,0
349,RT I just realised my library books are overdue if anyone's looking for a bad bitch,1,0
350,Zack still questions my love for Oreos lol,0,0
351,Man arrested after 40 opened nip bottles of vodka found in car,0,0
352,RT The incredible scales of celestial bodies.,0,0
353,are we bitches? -,1,0
354,RT &8220; ; I want to be filled with hot nigger seed,1,0
355,Just as trash as the others. Fixed none of my issues. RT Naw. RT Anyone download ios 8.0.2 yet?,0,0
356,Pierce would've easily drained all these shots with us. He's so trash now smh,0,0
357,RT Charlie Sheen is engaged to a porn star. I can't be the only one thinking she can do a lot better.,0,0
358,"RT Buzzfeed males who live in the city and buy meat under plastic, mock girls who use guns and go hunting. Who is more manly?",0,0
359,RT teabagger math,0,0
360,nope not at all but I'm stuck in a house full of fucking niggers help me escape &128553;,1,0
361,okay cool then I'm not the only one &128520; mine is black and fuzzy and it has PINK on the back in all sparkles &128081; hallelujah,0,0
362,RT niggas talk more than bitches these days... let that sink in!,1,0
363,"RT I was already 24 when Jeter arrived so I had plenty of Yankees memories, but next year is going to be very odd indeed.",0,0
364,Early bird catches the worm &128076;,0,0
365,they're so goooood. I just want like a savoury salty cheesy cracker,0,0
366,He gets this bratty attitude from Brittany .... and its for the birds.,0,0
367,I'm not from the ghetto.,0,0
368,Shouts out to all my goth bitches,1,0
369,I looked retarded,1,0
370,My goal for soccer this year is to get a yellow card every game,0,0
371,I pictured Angus running up the side of FOB Sharana with every day in Afghanistan,0,0
372,Bad bitches in dirty ass houses &lt;&lt;&lt;,1,0
373,i trusted you queer cakes! wheres the passion? she made me do it dammit,1,0
374,RT but cant nobody at yall pep rally out jigg me,0,0
375,happy birthday nicca do coon shit in a responsible way.,1,0
376,&8220; Your opinion is irrelevant because you&8217;re a cunt.&8221;,1,0
377,I need like 43 fuzzy blankets to sleep &128139;,0,0
378,stupid teacher talks to like he's retarded,0,0
379,&8220; Adderall had me killing two birds with one stone ;,0,0
380,Tym 2 lyt dis blunt n holla hoes.,1,0
381,RT remember when you got your crush's aim screenname and you felt all fuzzy inside and stared at your screen and figured out what &8230;,0,0
382,RT Liberal Head Explosion//,0,0
383,i think u need a massage or a pussy in your mouth to make u feel less stressed out don't u think?,1,0
384,RT You may be redneck if you put steak seasoning on popcorn,0,0
385,"...honestly. That's where I'm the most retarded and is why stuck as artist hoping for a fair ""dealer/manager"" situation....",0,0
386,RT shhhh&8230; wrap yourself around me let me kiss the bruises on your heart lick your unhealed wounds and taste the raw wild ho&8230;,0,0
387,RT Original bad bitch,1,0
388,been a long December hasn't it? counting crows (:,0,0
389,"Even though Lil Wayne's music has turned into trash, No Ceilings and I Am Not A Human Being will always be my favorites.",0,0
390,Dog I think it's a nigga dyke I was wondering the same RT Is the person that sing 'No Flex Zone' a male or female?,1,0
391,"RT 15ThingsILove When he wraps his arms around my waist while I'm making dinner, yellow roses, pearls, Anything COACH a ...",0,0
392,RT If you ain't a gator you're gator bait &128076;,0,0
393,I almost stepped on a bird running around the floor ah they are so creepy,0,0
394,I ont care cuz I got hoes. Dats rite I got plenty of em,1,0
395,Chaber Books//: Further restrictions on eating certain insects and birds,0,0
396,"yellow in paris! Fantastic effort from AllezWiggo and VroomFroome..now just the last stage up for grabs GoCav TDF12""",0,0
397,"I do know one thing though, bitches they come they go.",1,0
398,it's everything to cut that bitch off,1,0
399,"RT Crooked number followed by shut down frame, love it. Yankees",0,0
400,RT I make the pussy cringe,1,0
401,A lot of cool bitches that a nigga went to school with was major hoes ... And they man don't know,1,0
402,"he triesto cause drama between people, he said that you called me a bitch, and i know you didnt hahahaaha",1,0
403,I uploaded a video GOProud Makes Money Out of Twinkie Crisis in Free Market Spirit,0,0
404,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &128584;,0,0
405,RT In DC Fri 1/3/&8230;,0,0
406,RT Top 5 Thot Tattoos : 1) dream catchers 2) bird feathers 3) inspirational quotes that they dont live by 4) animal p&8230;,0,0
407,it's always a white bitch doing something OP lol like they give zero fucks when it comes to dick &128514;,1,0
408,Night niggers,1,0
409,On this 2k14 Online hitting on these niggah &128076;,1,0
