,0,1,2
21,terrible service im pretty  but the delivery service here is a joke i called up and the woman on the line could barely take my order too busy talking to someone else and then they forgot about my delivery .,0,0
22,we came here last night for a few drinks we had one round and then immediately exited overcrowded obnoxious patrons overcrowded obnoxious patrons overcrowded not my cup of tea  no thanks .,0,0
23,its all covered in other reviews fantastic sandwiches and irresistible home made and  products great bunch behind the counter you must try the place .,1,0
24,i just dont really understand the food was fine but it wasnt spectacular in this most spectacular of brunches city why is the line so long why is the service so slow .,0,0
25,perfect date night spot make sure you request the garden area all the way to the back do not leave without the ricotta and honey app it seriously is to  for .,1,0
26,sooooo bad i keep hoping the food will get better and it keeps getting worse i literally threw out half the take out order i just brought home two  of the sauteed  and it was in the trash hope is now lost .,0,0
27,came here for the pre drinks prior to dinner we had pitcher of margarita and did the tequila flights bartender was very friendly and explained to us about each of the shots on the tequila flights .,1,0
28,absolutely my favorite late night food spot the tacos are literally to kill for they chicken is my least favorite but the others more than make up for it try the quac also its amazing .,1,0
29,the worst indian food i ever had terrible staff and attitude .,0,0
30,foodgasm love this place will go every time im in ny dont miss brunch .,1,0
31,this restaurant is our favorite restaurant period the decor is beautiful in and out the service is fantastic and everything that comes out of the kitchen is wonderful highly recommended for special occasions romantic dinners birthdays and lunch .,1,0
32,great eggs and benedict .,1,0
33,very gay very awesome .,1,0
34,overall food was pretty good the grilled octopus was the highlight for us but the steamed whole bass was a bit overcooked will come back again when im in the mood for rustic greek food .,1,0
35,the fried chicken .,1,0
36,hot steamy flamenco dance show waiter make lady happy food make me happy win .,1,0
37,super rude girl server on weekday mornings shes made me wanna leave that place two of the three times ive been there food as such is okay and so is the coffee .,0,0
38,has delicious food and very nice owners they always make me feel very welcome to visit .,1,0
39,horrible horrible customer service i literally just walked out because of the  attitudes never seen anything like it no thank you .,0,0
40,steven r if you like the chili go to father son in   gets his chili there the dogs at father son are bigger and prepared on a griddle .,0,0
41,there was nothing special about this place it was more promising from the outside then what it delivered on mediocre boring food average service level at best life is too precious to waste 2 hours here the place need a creative forward thinking menu and chef improved ingredients .,0,0
42,i recently made a second visit to this location and was not disappointed good service and great good i had the stuffed french toast again and tried the  burger both were excellent im looking forward to returning and trying something else on the menu .,1,0
43,eataly is too big overwhelming and expensive for what you get especially since you always have to navigate crowds of  tourists additionally the whole checkout situation is annoying and ill conceived .,0,0
44,pretty long wait but not too bad got their famous red velvet pancakes and chicken and waffles we couldnt finish the pancakes but they were good i would recommend going when you are extremely hungry and have a sweet tooth .,1,0
45,ordered a margherita pizza pick up it felt saltier than usual margherita pizza its not omg this is the best pizza ever but i guess this is ok for grab and go wont go there again .,0,0
46,get here right when they open or before great breakfast and lunch foods different types of bloody marys .,1,0
47,food awesome staff awesome and drinks amazing great place we had a blast for my friends birthday dinner will be back again .,1,0
48,a small and weird japanese restaurant food is good i like their japanese curry its not spicy at all and i feel very full after eating that you can even enjoy the beautiful scenery of champlain lake while you are eating .,1,0
49,i only ordered a single  but i thought it was flavorful and tasty three chutneys and a nice  dipping sauce were great compliments also i wouldnt say there are a ton of vegetarian restaurants in east windsor so that should be taken into account .,1,0
50,clean atmosphere friendly staff good location and great dogs too many options beg for many visits online ordering helps for take out .,1,0
51,went there for lunch and also to celebrate my birthday super slow service we ordered a turkey sandwich and it was gross will never go back again they are destroying their empire what a shame .,0,0
52,excellent for breakfast lunch or dinner great food attentive staff and reasonably priced stuffed french toast for breakfast is a must the turkey burger is also fantastic .,1,0
53,my wife and i ate dinner here tonight the red stone tavern lollipops are awesome portions are big and delicious well definitely be returning on a regular basis .,1,0
54,i love going here after a concert or a ball game in the city ive heard the staff can have an attitude but i have yet to experience that tasty cheesesteaks from ginos are the perfect late night meal .,1,0
55,just dont waste your time went there with my boyfriend for our anniversary dinner as we waited for our entrees a mouse ran by my feet and into the wall behind me enough said waiter was nice place was in need of a major renovation .,0,0
56,busy place very loud awesome food best place for cuban food hands down .,1,0
57,extremely busy during dinner hours in weekend especially decent dishes and prices restaurants interior design is great as well worth visiting .,1,0
58,yeah i just heard this place doesnt serve customers at  until theres a long line so basically fuck this place .,0,0
59,overhyped rude staff soup dumplings quite ordinary i wish my friend who referred me had told me about the awkward community dining on  tables unless you have an inside scoop or can talk to the staff dont bother it was a wasted meal experience .,0,0
60,great service slow kitchen servers were polite and very welcoming which was needed to make up for the huge wait time to get our food when it finally came is was ok but not worth the wait .,0,0
61,great location love the vibe food and love the service highly recommended .,1,0
62,such a cute place i recommend sitting upstairs on the swing service was good staff was very helpful food is always delicious every time i come to philly i come here to eat .,1,0
63,pizza was good at the first time i went there the second time i felt like i was eating a cardboard they burned my pizza .,0,0
64,this breakfast is banging .,1,0
65,great old style italian the food was on point and the service was excellent a family clearly runs the restaurant dad was cooking i had the most amazing manicotti .,1,0
66,awesome restaurant not one bad thing on the menu must try everything especially the lychee martini only down side is that it is very small in the dining area but the food makes up for that .,1,0
67,great little place food is fresh and very affordable .,1,0
68,my new french crush for quality quantity atmosphere and  no  required for a france  and if lucky to meet owners ask them about their journey sure to make you an  .,1,0
69,awesome  food at great prices the burger with the chipotle mayo is delicious great place to order from if you want some comfort food or are having some people over and dont want to cook wings and such yourself delivery is usually very quick as well .,1,0
70,decent coffee place very relaxing take a book take your laptop take whatever you like ask for a cup of coffee you like maybe with some croissant and enjoy a great afternoon .,1,0
71,great authentic food but the wait was ridic .,1,0
72,every time i go to south philadelphia i make it a point to stop at both pats and to genos i love them both there is little difference between the two .,1,0
73,i cant remember a time where 5 has gotten me so much delicious food it gets you a huge masala  coconut chutney and a soup i wouldnt bother with the samosas not as special but still fine the winners here are the  just do it .,1,0
74,owner is a douche and pats is better .,0,0
75,disappointed is the way id sum it up got the burger of the month canadian burger canadian bacon white cheddar maple mustard ordered medium came out gray and dry redeeming factor plenty of cheese wont go again burger alone 9 00 .,0,0
76,highly recommended especially the  almond brie appetizer byob and delicious homemade food staff was very friendly loved it here and will be back soon .,1,0
77,my haiku review great place for a date the fried oysters are the best  in new york .,1,0
78,not that good .,0,0
79,great sushi seaweed salad was good too sushi delivery amazing delivered over on the promise quoted 35 minutes was at hotel door in 25 minutes .,1,0
80,this place looks like a  kids probably 12 years old are working here and they dont know what the heck they are doing food was good and service was good as well at least they were trying but still not really happy .,0,0
81,cold bland pita ingredients in the falafel sandwich that sounded wonderful but failed to come together into a tasty sandwich the falafel balls themselves leave something to be desired 2 stars instead of 1 because i think it was their first week being open .,0,0
82,sunday  meal was fabulous but the wait between courses and they werent even crowded .,0,0
83,good pizza is hard to find in philly and this is not the place very very avg only if you are very hungry and need fuel to exist .,0,0
84,amazing food beautiful service nicely presented we ordered saag paneer and baingan bharta were vegetarian and a couple of garlic naan all delicious no alcohol served not a problem though as we were kindly offered byob and recommend a place to buy nearby really happy .,1,0
85,waited for about half hour forty minutes it was extremely worth shall be going back again .,1,0
86,i really love this place in the gayborhood its elegant and has charm the food is good and there wine list great it can be pricey so i used my credit card but well worth it during the warm nights you can sit out side .,1,0
87,i thought the cheesesteak was great however i waited over 45 minutes in line and there were probably only 10 people in front of me personally i dont think it was worth the wait .,0,0
88,food was great had kung pao ribs chicken skewers and seared ahi tuna all were very tasty and good only downside is that servings were really small for the price of what you pay after ordering one appetizer and 2 classic dishes we were not full at all .,1,0
89,holy cow the ostrich burger and sweet potato fries were great excellent and unique beer selection i recommend getting a seat by the fireplace red  .,1,0
90,one of the nastiest and greasiest pizzas that i ever had stay away .,0,0
91,i love their margaritas food is good too sometimes the service is good but thats hitormiss .,1,0
92,my favorite pizza place in the area always have a big variety of special pizzas by the slice .,1,0
93,love it my new neighborhood hang the bartenders knew us by name after our second visit good drinks and a reasonable price .,1,0
94,generous portions and yummy food the decor is super cute and eclectic and because the menu changes all the time there is always something new and interesting on the menu one of my favorite places for brunch in the city .,1,0
95,the best sisig in nyc will go back for their halohalo as it is not available last time .,1,0
96,we dont have dessert only booze said our waitress possibly the best reply ill ever get from a waitress fried chicken sandwich was delicious fried cheese curds were a win and their booze list is pretty sweet sweet afton can do no wrong .,1,0
97,i love this place great vibe wonderful  and amazing food the calamari tacos are fabulous and the guacamole is some of the best in nyc .,1,0
98,decent food way overpriced like the other store on whitney but again its a convenience you will have to pay for if you visit this place .,0,0
99,one of my favorite vietnamese restaurants in philly the spring rolls are one of the best i had compared to other vietnamese restaurants i been to the service is friendly and the setting is nice the prices are affordable they take reservations for large parties .,1,0
100,small but yet fit for the neighborhood try the pork tenderloin pressed sandwich and add the jam they give you at the table very good brunch menu item .,1,0
101,went for dinner with friends the food was only soso portion sizes are perfect for an additional meal about an hour after you leave here nothing special not even the service with an attitude .,0,0
102,cant believe this place only has 7 reviews this is the best brunch spot in nyc came here new years eve and already been back twice the blueberry pancakes are to die for i wish they took reservations but it really is worth the wait highly recommend .,1,0
103,great food great service great wine selection perfect for a date highly recommended to the max .,1,0
104,we just left after enjoying an amazing lunch chicken shrimp fried rice and chicken stir fry  was sweet and was very  plus the entire menu and thai tea was the best .,1,0
105,friendly staff  food there charcuterie plate is very good and the flatbread pizza is a 1010 .,1,0
106,food is good can be a very loud place in a friday night drinks tend to have a lot of liquor asked for a rum and coke tasted like they forgot the coke .,1,0
107,shared the lamb shank short ribs and stuffed chicken all were fantastic ambiance was great and they actually have the perfect level of service this place is a win all around good on you guys keep it the same .,1,0
108,after living here for 10 years finally made it silk city fried chicken eggs benedict cider hash shrimp and grits need i go on i left happy and will be back .,1,0
109,if you like a thick sandwich this place is for you i go here every few weeks and get the roast beef hands down the best deli sandwiches in the area the price isnt bad either considering they definitely dont skimp .,1,0
110,great decor the place feels straight out of louisiana or maybe austin given the texas flag the biscuits are awesome and brunch comes with nice touches like freshsqueezed orange juice .,1,0
111,every dish tastes like soy sauce .,0,0
112,you can definitely find better diners in nj the food at  is way over priced and mediocre at best the only redeeming quality is that the wait staff is kind and attentive .,0,0
113,arrived early for our reservation on a sunday evening but the hostess was too busy to notice ten minutes later we were greeted and shown to our table the food was soso the service was mediocre valet parking was ridiculous .,0,0
114,near my hotel dream come true fast fresh with a  hand even my noodle bowl was great i almost reached into the guy sitting next to mes fries please go national we need you .,1,0
115,the food is actually pretty decent with a good brunch offer but its  loud .,0,0
116,radio bean is nice server with glasses is annoying .,0,0
117,weiner schnitzel and  cant go wrong tasty espresso .,1,0
118,fyi closed for renovations till  hope the improve the food too last time we just stopped in for 2 naan ive never seen anything like it worst naan ever not homemade mustve been frozen in reheated .,0,0
119,went for a romantic dinner with husband did not like the place it says mediterranean but the menu only had italian food service could do better .,0,0
120,i placed my delivery order well over an hour ago ive called the place back three times and the person on the phone has been totally apathetic i still dont have my food this place can  .,0,0
121,cheap drinks and loads of hipster look  the former wins .,1,0
122,delivered here in 2000 mario ripped me off a days pay when i quit told me not to show up there and he would mail it to me 13 years later still waiting .,0,0
123,they take way too long with delivery the food was okay and was not super hot etc .,0,0
124,maybe the best pancakes in brooklyn and certainly the best  spread around as good as breakfast gets .,1,0
125,finally a worthwhile and memorable french restaurant in new haven a splendid selection of wines cheese platters and  delights there is a separate lunch and dinner menu available on line for you to review in advance indulge in of the many platters of cheese and meats .,1,0
126,this place has amazing takeout love to eat and the ingredients are fresh .,1,0
127,you would never guess from the outside this place had some of the most legit bbq and southern cooking highlights are brunch grilled wings collards half chicken and a thoughtful draft selection .,1,0
128,came here with a group of colleagues nice selection of wine beer and specialty cocktails i had the steak medium rare it was cooked exactly the way i liked and well seasoned i would come back next time im in town .,1,0
129,i havent eaten here yet ive just been here for drinks and the selection is amazing .,1,0
130,very accommodating and friendly service slightly pricey but yummy pastries and reasonably priced foods worth stopping in .,1,0
131,i enjoyed their french press coffee and the space was always bright and clean sometimes the music wasnt my favorite but it was a really coffee shop im sad that it is closed .,1,0
132,this is the best spot in rahway nj for breakfast the place is small and cozy the staff is very friendly also .,1,0
133,gotta love the extra large slices they have you can also buy the 22 jumbo pie its a great deal the only thing is that my husband is  when he picks up the jumbo pie since the box is extra large he feels like a  lol .,1,0
134,the food was perfectly fine but whatever it was is not authentic thai or even the moderately americanized thai food you can usually rely on the service was good and the food tasted fine just didnt do anything to cure my craving for thai .,0,0
135,great food at a decent price they put their own spin on a variety of classic cuban dishes .,1,0
136,great food friendly slightly slow service good music loud environment our group of 5 ordered 6 small plates the  top 3 were the sisig sirloin and khao soi eat here you wont be disappointed .,1,0
137,loved it i was in town for a girls weekend and this place was so fun great dj so fun to dance cheap beers very crowded though .,1,0
138,very romantic great food nice staff .,1,0
139,love this place we have to go back to try everything and make it to desert next time yummy .,1,0
140,wonderful place for lunch chopped green chicken salad is perfectly light but filling service is both fast and friendly .,1,0
141,played out asian theme check giant tacky  check loud obnoxious douchebag clientele check why cant these asian  restaurants pick one type of food and do it well as opposed to trying to do everything mediocre .,0,0
142,i never write reviews but i have to for this restaurant as i am so  i had sunday brunch here with 5 other friends and we all got food poisoning from this place it was a terrible way to end the week .,0,0
143,tasty not worth the long line but if you pass by early and its empty stop by .,0,0
144,for our monthly get together me and my girlfriends had a wonderful dinner on a saturday night the ambiance was awesome the food was great the desserts omg i was in heaven this is a place to check out .,1,0
145,i like this a lot great food good help with the entirely italian but quite the selection wine a little pricier than some alternative eats in the neighborhood note to self think 250 for two  but rather worth it nice enough to be special .,1,0
146,why do people go here surely it cant be from one sex and the city reference bland generic food that is about 5 to expensive per plate a la eatery .,0,0
147,i love brazilian food especially when you explore beyond the popular steakhouses the food here was just average at best ive had much better brazilian food elsewhere in nyc outside of the food the place is not bad the service was fine the place looks nice .,0,0
148,referred by a friend when  didnt work out along with the attentive service the food we ordered was great biscuits blood orange mimosas chicken and egg sandwich polenta and eggs brunch priced just right too .,1,0
149,love love love having breakfast here .,1,0
150,excellent restaurant good prices for the city and nice atmosphere .,1,0
151,over 2 hours for a delivery on a sunday night in late february the delivery dude was nice the service on the phone was not repeat over 2 hours for delivery on a sunday night in late february .,0,0
152,the special burger of the day was bleu cheese pears caramelized onions and bacon though it was cooked well past medium the burger was delicious and juicy .,1,0
153,drinks were good but our bartender short man with long curly hair was quite rude .,0,0
154,the search continues for a great chinese place closer to home .,0,0
155,we had the chefs tasting menu food was exceptional and service was flawless decor was intimate and warm a good place for a long pleasant meal and quiet conversation .,1,0
156,blt sandwich  wings never go wrong drinks are great margarita stoli  bloody mary .,1,0
157,horrible service the only good server is the little  girl the others including in the front they are not nice and they dont care about the customers they never put our order and they didnt even apologized for their mistakes .,0,0
158,you probably lose so much more money being cash only therefore turning off potential customers than you would lose on just  it up and getting a credit card machine .,0,0
159,after a 2 hour wait the service was horrible the food was ok expensive for what you got i read the drinks were amazing it was eeeh wouldnt go back again .,0,0
160,had their regular pizza with onion and hot pepper toppings it was delicious and tasty their service and quality was great .,1,0
161,obsessed with this tapas place good food live flamenco fun times such a good place for a friday night dinner with friends .,1,0
162,worst pizza i ever had .,0,0
163,highly recommend this place for a romantic date or just a quick dinner always packed but they take reservations my favorite italian restaurant in ues .,1,0
164,been here twice and i fing love it everything ive had has literally been outstanding warm butternut squash salad polenta meatballs pappardelle and so on my only complaint is that all the food is very rich even the salad .,1,0
165,great place for a casual dinner in philadelphia very nicely and tastefully decorated we had their duck and the cheeseburger both were excellent their house cabernet was great especially for the price also a great list of beers we will definitely go back .,1,0
166,i love the xiao long bao here but the service really kills my mood the servers are extremely rude at times the joes shanghai in flushing is much better the food tastes the same and the atmosphere is more relaxed compared to the one in chinatown .,0,0
167,my goto for girls dinner love sitting in the back patio it could be great for date night too with their nice wine list it has a great lively atmosphere so feels trendy really enjoy my experience everytime i dine at uva .,1,0
168,yummy drinks and food nothing else to say except the wait can be a little long at times but i guess thats because the drinks and food are so yummy .,1,0
169,weekday brunch with a friend means no wait sit as long as you want quick delivery of famed kale salad said kale salad is refreshing salted with  and toasted almonds sweetened with roasted butternut squash and filling  two baked eggs .,1,0
170,typical east village vibe  out with friend over several tapas and glass of sangria variety of choices on the menu from seafood to meat and you might want to have every one of them my favorite is the braised ox tail with  sangria .,1,0
171,food was good but wasnt satisfied with the customer service would never eat here again very disappointed especially the female manager is rude as hell .,0,0
172,what the hell are these people doing it aint burritos .,0,0
173,great food and ambience my girlfriends and i had a great time there before we went to watch a broadway show the plates were big and the flavors were huge we were so surprisingly satisfied and everything was so tasty i will definitely go again .,1,0
174,an authentic new york spot awesome service great food small dining room with a good buzz .,1,0
175,didnt have any food there but got plenty of drinks from an awesome asian bartender one thursday with my friend im not a dancer but the music selection was alright too mostly old school   hip hop rb and  .,1,0
176,the kitchen sink was incredible wait was long which was unfortunate but well worth it cash only .,1,0
177,love the rooftop bar been twice now great place to take a break from  in the rittenhouse square area very interesting drink menu like apple cider drink  county harvest the best french onion soup dumplings are excellent .,1,0
178,the best roasted veal that i ever had and im greek but the food is as good as the  greek cuisine try it and you will understand .,1,0
179,went here to get pizza with a friend the service was okay and ive had better pizza .,0,0
180,a very lovely dinner everything was amazing even the affogato i am def coming back and maybe grabbing a pok pok gift card .,1,0
181,not really a place i would return actually didnt even finish the sandwich i ordered this is not a pizza place not even close more of a sandwich and middleeastern food shop sadly it could be much better prices are reasonable .,0,0
182,steves prince of steaks is actually the best and now that there is a center city location i am  they both lack in meat but the taste makes up for it .,1,0
183,customer service here is terrible and as another poster pointed out they are not a salumeria they are more of an italian deli .,0,0
184,i really love this place ive never sat inside and mostly just get takeout but their food is always fabulous and homey definitely recommend .,1,0
185,great food the one problem the music is way too loud .,1,0
186,hairs in the salsa and workers dont wear hair nets never going back gross .,0,0
187,my husband and i went to  the service was great but i asked for not spicy at all and it was still way too spicy for me food was okay but ive had better good prices though .,0,0
188,definitely going down hill  used to be okay but pricey lately especially with their  menu theyre both overpriced and subpar in quality their specialties greek cuisine the wings come out seemingly  and somewhat blah the  was dry the vodka rigatoni just fine .,0,0
189,excellent service in a very nice setting and the food is quite good we had lunch here and the ingredients that were chosen were tasty and fresh greek salad and tzatziki were to die for .,1,0
190,have been a couple of times mostly tasty but todays lunch arrived cold .,0,0
191,nycs best bbq ive tried almost every spot outside of fette sau morgans tops my list hands down ive been to franklin bbq in austin and this is comparable for sure cant wait to go back and try the pork ribs which they were out of last time .,1,0
192,overrated .,0,0
193,this is one of the best italian delis around the finest quality meats great service and superb selection as good as it gets a .,1,0
194,great place inside its perfect for catching up with your friends and having a great time without spending a ton of i brought my mom and we sat outside which was better because it was a little quieter out there i recommend this place for sure .,1,0
195,good food and service decent prices .,1,0
196,the food here is like eating at your grandmothers kitchen counter authentic generous and jam packed with love and flavor the mofongo is especially excellent with the  also the byob option is excellent thanks for an amazing meal .,1,0
197,this place probably has the best bagels ive ever had and i lived in nyc for 12 years theyre really really great the tuna melts and salads are good too the service is always friendly and swift great place .,1,0
198,not veggie friendly there is one sandwich and the only good thing about it is the bread lots of raw spinach and mushrooms meh and aioli or something its expensive church street though so what do you expect .,0,0
199,dont bother coming here service was bad fly was in my water shell pieces in my crab cakes  eggs were basically raw did i mention our waitress was rude and terrible .,0,0
200,love this place so much great food and they stay open so late so i am able to have a good meal when i get out of work .,1,0
201,love henrys food is always fresh and made on time we order breakfast here pretty regularly only thing is i wish they could deliver best to go breakfast in verona awesome coffee western omelet is great .,1,0
202,excellent panang curry and tom yum soup ingredients very fresh and service friendly a great choice .,1,0
203,cheap but taste bad .,0,0
204,i love this place my trip to the museum is not complete until ive dropped by here its a charming decor very traditional staff is friendly and professional menu is superb everything ive had there has been extremely tasteful looking forward to my next museum visit already .,1,0
205,come for the fluffy biscuits stay for the fried green tomatoes and order the picnic platter for the group a cozy friendly place with a great atmosphere .,1,0
206,such good food and cocktails .,1,0
207,being able to buy a liter of duvel would have sold me just on its own but then the french fries and the lentil soup two of my favorite foods on the planet and the fact that it feels like el  de los  in here amazing .,1,0
208,small quaint interactive and spectacular and the food is amazing too .,1,0
209,what a great little find in downtown philly just a few blocks off of broad street be sure and check the board for their specials generous portions good food and great service .,1,0
210,no idea what the hype is about the pizza is just not good the only good thing i can say about sallys is that the crust is perfectly thin .,0,0
211,hen of the wood is the best restaurant i have been to in burlington  cuisine is served on plates that are just fancy enough highlights included the hanger steak .,1,0
212,perfect one dish meal for anytime but especially for this kinda weather like the way they serve banchan and fried fish before main dish soondoobu was better than i expected fast serve decent side dishes awesome soondoobu soup and galbi reasonable price .,1,0
213,if you can stand the wait the pancakes are excellent everything else is good but i think the pancakes are the only thing worth waiting 2 hours for .,1,0
214,another amazing trip to figs last night this has to be my favorite restaurant in philly the food is incredible dont hesitate just go .,1,0
215,a little dark but real and yummy  food and good ambiance nice bar too .,1,0
216,one of the cooler beer bars ive been to in the city had a pretty sweet microbrew beer selection would give them a 5 but their appetizer menu is kinda small nice atmosphere .,1,0
217,rude owner and employees never make up for halfway decent food .,0,0
218,cute and quaint little place i only had a glass of wine but i will be sure to visit again when im in the neighborhood a great date spot bike rack right in front .,1,0
219,good sandwiches portuguese style and peaceful atmosphere .,1,0
220,had the gnocchi ricotta and they were amazing i went alone as i am on a business trip so i sat in the lounge area i got great service and never felt awkward .,1,0
221,good food nice place with a modern  quick service at least an opportunity to sing a  song each nights the only bad thing a little bit noisy .,1,0
222,mediocre bagels cold coffee at  tried every carafe and they were all stone cold completely unacceptable wont be going back we pass by here all the time and its always empty theyll never last .,0,0
223,lychee martinis are deadly they should be illegal come here only to throw a few back and leave .,0,0
224,although the atmosphere can be fun gristle on a bun tourist trap have yet to find a philly native regular here .,0,0
225,i love  amazing food as a college student i am hungry at late times and they are usually open till 3 am which is amazing their food is cheap and tastes amazing .,1,0
226,i just ate a tuna sandwich for which the bread was so stale it was barely edible .,0,0
227,after all the hype its just not worth it .,0,0
228,excellent lunch spot this is a go to for me .,1,0
229,amazing place quiet lower east side bar restaurant have to try the jalapeño marguerita it has a bite i forget the meal i had back in march of this year some sort of burrito but it was just flawless .,1,0
230,one of my all time favorite places to go eat in the city food is amazing and hours are the best you cant go wrong with anything on the menu from the oysters to the pierogis to the fried chicken thats just a few great dishes .,1,0
231,i dont understand the bad reviews and you wont either did i mention you can set yourself straight on this point at 300 am you can personal  sweetbreads bone marrow oysters re visiting asap .,1,0
232,had a great time there the food was very good the place looks great and the staff was very friendly would definitely go back again the only downside is that it can get pretty noisy .,1,0
233,one of my favorite wine bars the wines are affordable great  for 25 cozy exposed brick atmosphere friendly owner the cheese plates are mediocre but their duck mousse is quite good .,1,0
234,where else can you find this atmosphere one of the best views in the 5 boroughs who cares what they serve the place is a blast and the staff was really friendly .,1,0
235,subpar everything theres much better vietnamese food in south philly as a matter of fact theres much better vietnamese food in the same strip mall floors are dirty too .,0,0
236,im blatantly giving this hells kitchen mediocre sports bar 5 stars for one reason only they have taylor ham sliders anyone from new jersey will understand .,1,0
237,i cant get over this place itd get 5 stars if it wasnt so expensive when not if you go you have to get the sisig pig and the khao  service is on point  so is the cilantro soda .,1,0
238,for tourists jims is better .,0,0
239,delicious atmosphere and drinks nice music .,1,0
240,here is a haiku baked beans are the best fette sau is better on meat dry bread is too big .,0,0
241,amazing staff is always warm and friendly and very knowledgable great wine great good i live a few blocks away and will def be back many many times .,1,0
242,i wanted to like this place so much after waiting in the rain with this hype i was quite dissappointed food was okay omlette pancakes potatoes were too salty sausage was no different from those hotel breakfast buffets server was a bit rude perhaps nyc has spoiled me .,0,0
243,great food good service was really impressed with the wine selection some south  wines that are hard to find and some really good french wines paired well with the variety of cheeses the burger and mac n cheese was amazing a little pricey but worth it .,1,0
244,i came here for dinner on a friday night no wait and the food was amazing i had the potato pancakes with  and sour cream for my entree i had the grilled pizza everything was delicious definitely coming back here to try there brunch .,1,0
245,the sunday tasting menu is a fantastic bargain each dish while not spectacular was excellent and well worth the price .,1,0
246,really good mexican food with amazing drinks a little on the pricey side when you include drinks but worth all the money try the mole enchiladas and amazing pink margaritas any flavor .,1,0
247,sat at the bar for some snacks and drinks great cocktails chicken liver mousse was divine and so were the oysters sweet potato croquettes were very nice but could use a touch more flavor getting there early made all the difference must go back for the cheddar waffle .,1,0
248,check out this magazines rating of my favorite hot dog place big  they beat out the so called name brands in  county the best hot dogs hands down period everything is fresh and you cant beat the price one of new jersey best .,1,0
249,meat galore omg the all you can eat rodizio was amazing the white sangria was wonderful will be back with my family soon .,1,0
250,the food was bland i got a grilled chicken wrap that was supposed to come with balsamic vinegar but it didnt the worst part was that it was soggy they were not very friendly either that was my first and last time coming to this place .,0,0
251,burger was overcooked the burger was saved by throwing every topping possible on it i will be back to try this location again but for now its a 2 star food 4 star bar .,0,0
252,13 for a butternut squash burrito draft beer and an  variety of sauces yes please the habenero jack sauce is actually spicy well done .,1,0
253,really nice atmosphere great service my paella was done very nicely and the rare steak came out rare and tasty ill definitely be coming back the sangria was absolutely amazing the bread is served warm and is better than what you usually find at restaurants .,1,0
254,great burgers and nice selection of beers .,1,0
255,visited for dinner last week for the first time spent the rest of the night on the toilet before that happened thought my meal was overpriced tasteless crap i hear from others they are better for brunch but honestly i would never go back ever .,0,0
256,this is the neighborhood bar ive been waiting years for big comfortable space friendly bartenders not too loud overpriced pretentious annoying  weird just a rad normal bar and good happy hour specials too so happy this is here .,1,0
257,everything is vegan or vegetarian and so affordable extremely friendly guy who can remember everyones orders in his head amazing samosas amazing savory crepes always on the southwest corner of washington square park follow his twitter to see when hes open nydosas cash only .,1,0
258,called twice to see if there was a wait for a table for two no answer showed up to a two hour wait hostess was rude wont be trying to eat here again .,0,0
259,bone marrow gasp huge chunks of bone marrow and im in love ginza cocktail so delicious i had to get a second one surprising hint of horseradish in smoked trout salad well played blue ribbon well played .,1,0
260,had them cater my sons birthday party amazing rotisserie chicken and superb pernil reasonably priced super friendly staff .,1,0
