,0,1,2
20,its all covered in other reviews fantastic sandwiches and irresistible home made and  products great bunch behind the counter you must try the place .,1,0
21,i just dont really understand the food was fine but it wasnt spectacular in this most spectacular of brunches city why is the line so long why is the service so slow .,0,0
22,it is no better and no worse than chipotle meh .,0,0
23,perfect date night spot make sure you request the garden area all the way to the back do not leave without the ricotta and honey app it seriously is to  for .,1,0
24,came here for the pre drinks prior to dinner we had pitcher of margarita and did the tequila flights bartender was very friendly and explained to us about each of the shots on the tequila flights .,1,0
25,absolutely my favorite late night food spot the tacos are literally to kill for they chicken is my least favorite but the others more than make up for it try the quac also its amazing .,1,0
26,pizza was burned and stale and tasteless to top it all of the staff was rude def not going back do yourself a favor and get some good pizza next door at grimaldis this place is so not what it makes itself out to be .,0,0
27,the worst indian food i ever had terrible staff and attitude .,0,0
28,foodgasm love this place will go every time im in ny dont miss brunch .,1,0
29,this restaurant is our favorite restaurant period the decor is beautiful in and out the service is fantastic and everything that comes out of the kitchen is wonderful highly recommended for special occasions romantic dinners birthdays and lunch .,1,0
30,great eggs and benedict .,1,0
31,very gay very awesome .,1,0
32,overall food was pretty good the grilled octopus was the highlight for us but the steamed whole bass was a bit overcooked will come back again when im in the mood for rustic greek food .,1,0
33,the fried chicken .,1,0
34,hot steamy flamenco dance show waiter make lady happy food make me happy win .,1,0
35,super rude girl server on weekday mornings shes made me wanna leave that place two of the three times ive been there food as such is okay and so is the coffee .,0,0
36,has delicious food and very nice owners they always make me feel very welcome to visit .,1,0
37,horrible horrible customer service i literally just walked out because of the  attitudes never seen anything like it no thank you .,0,0
38,steven r if you like the chili go to father son in   gets his chili there the dogs at father son are bigger and prepared on a griddle .,0,0
39,there was nothing special about this place it was more promising from the outside then what it delivered on mediocre boring food average service level at best life is too precious to waste 2 hours here the place need a creative forward thinking menu and chef improved ingredients .,0,0
40,i recently made a second visit to this location and was not disappointed good service and great good i had the stuffed french toast again and tried the  burger both were excellent im looking forward to returning and trying something else on the menu .,1,0
41,pretty long wait but not too bad got their famous red velvet pancakes and chicken and waffles we couldnt finish the pancakes but they were good i would recommend going when you are extremely hungry and have a sweet tooth .,1,0
42,ordered a margherita pizza pick up it felt saltier than usual margherita pizza its not omg this is the best pizza ever but i guess this is ok for grab and go wont go there again .,0,0
43,get here right when they open or before great breakfast and lunch foods different types of bloody marys .,1,0
44,food awesome staff awesome and drinks amazing great place we had a blast for my friends birthday dinner will be back again .,1,0
45,a small and weird japanese restaurant food is good i like their japanese curry its not spicy at all and i feel very full after eating that you can even enjoy the beautiful scenery of champlain lake while you are eating .,1,0
46,i only ordered a single  but i thought it was flavorful and tasty three chutneys and a nice  dipping sauce were great compliments also i wouldnt say there are a ton of vegetarian restaurants in east windsor so that should be taken into account .,1,0
47,clean atmosphere friendly staff good location and great dogs too many options beg for many visits online ordering helps for take out .,1,0
48,went there for lunch and also to celebrate my birthday super slow service we ordered a turkey sandwich and it was gross will never go back again they are destroying their empire what a shame .,0,0
49,excellent for breakfast lunch or dinner great food attentive staff and reasonably priced stuffed french toast for breakfast is a must the turkey burger is also fantastic .,1,0
50,my wife and i ate dinner here tonight the red stone tavern lollipops are awesome portions are big and delicious well definitely be returning on a regular basis .,1,0
51,i love going here after a concert or a ball game in the city ive heard the staff can have an attitude but i have yet to experience that tasty cheesesteaks from ginos are the perfect late night meal .,1,0
52,busy place very loud awesome food best place for cuban food hands down .,1,0
53,extremely busy during dinner hours in weekend especially decent dishes and prices restaurants interior design is great as well worth visiting .,1,0
54,great service slow kitchen servers were polite and very welcoming which was needed to make up for the huge wait time to get our food when it finally came is was ok but not worth the wait .,0,0
55,great location love the vibe food and love the service highly recommended .,1,0
56,such a cute place i recommend sitting upstairs on the swing service was good staff was very helpful food is always delicious every time i come to philly i come here to eat .,1,0
57,pizza was good at the first time i went there the second time i felt like i was eating a cardboard they burned my pizza .,0,0
58,this breakfast is banging .,1,0
59,great old style italian the food was on point and the service was excellent a family clearly runs the restaurant dad was cooking i had the most amazing manicotti .,1,0
60,awesome restaurant not one bad thing on the menu must try everything especially the lychee martini only down side is that it is very small in the dining area but the food makes up for that .,1,0
61,great little place food is fresh and very affordable .,1,0
62,my new french crush for quality quantity atmosphere and  no  required for a france  and if lucky to meet owners ask them about their journey sure to make you an  .,1,0
63,i dont know what happened to toro it used to be an average restaurant since our last order my friends and i have vowed to never go back .,0,0
64,awesome  food at great prices the burger with the chipotle mayo is delicious great place to order from if you want some comfort food or are having some people over and dont want to cook wings and such yourself delivery is usually very quick as well .,1,0
65,decent coffee place very relaxing take a book take your laptop take whatever you like ask for a cup of coffee you like maybe with some croissant and enjoy a great afternoon .,1,0
66,great authentic food but the wait was ridic .,1,0
67,every time i go to south philadelphia i make it a point to stop at both pats and to genos i love them both there is little difference between the two .,1,0
68,i cant remember a time where 5 has gotten me so much delicious food it gets you a huge masala  coconut chutney and a soup i wouldnt bother with the samosas not as special but still fine the winners here are the  just do it .,1,0
69,disappointed is the way id sum it up got the burger of the month canadian burger canadian bacon white cheddar maple mustard ordered medium came out gray and dry redeeming factor plenty of cheese wont go again burger alone 9 00 .,0,0
70,highly recommended especially the  almond brie appetizer byob and delicious homemade food staff was very friendly loved it here and will be back soon .,1,0
71,my haiku review great place for a date the fried oysters are the best  in new york .,1,0
72,not that good .,0,0
73,great sushi seaweed salad was good too sushi delivery amazing delivered over on the promise quoted 35 minutes was at hotel door in 25 minutes .,1,0
74,this place looks like a  kids probably 12 years old are working here and they dont know what the heck they are doing food was good and service was good as well at least they were trying but still not really happy .,0,0
75,cold bland pita ingredients in the falafel sandwich that sounded wonderful but failed to come together into a tasty sandwich the falafel balls themselves leave something to be desired 2 stars instead of 1 because i think it was their first week being open .,0,0
76,sunday  meal was fabulous but the wait between courses and they werent even crowded .,0,0
77,good pizza is hard to find in philly and this is not the place very very avg only if you are very hungry and need fuel to exist .,0,0
78,amazing food beautiful service nicely presented we ordered saag paneer and baingan bharta were vegetarian and a couple of garlic naan all delicious no alcohol served not a problem though as we were kindly offered byob and recommend a place to buy nearby really happy .,1,0
79,waited for about half hour forty minutes it was extremely worth shall be going back again .,1,0
80,i really love this place in the gayborhood its elegant and has charm the food is good and there wine list great it can be pricey so i used my credit card but well worth it during the warm nights you can sit out side .,1,0
81,food was great had kung pao ribs chicken skewers and seared ahi tuna all were very tasty and good only downside is that servings were really small for the price of what you pay after ordering one appetizer and 2 classic dishes we were not full at all .,1,0
82,completely low rent version of  .,0,0
83,holy cow the ostrich burger and sweet potato fries were great excellent and unique beer selection i recommend getting a seat by the fireplace red  .,1,0
84,i love their margaritas food is good too sometimes the service is good but thats hitormiss .,1,0
85,my favorite pizza place in the area always have a big variety of special pizzas by the slice .,1,0
86,love it my new neighborhood hang the bartenders knew us by name after our second visit good drinks and a reasonable price .,1,0
87,generous portions and yummy food the decor is super cute and eclectic and because the menu changes all the time there is always something new and interesting on the menu one of my favorite places for brunch in the city .,1,0
88,the best sisig in nyc will go back for their halohalo as it is not available last time .,1,0
89,ate here food isnt that great especially for the price do not eat here drank here a few nights why is the owner drunk and trying to pick up young girls the owner is very fake .,0,0
90,we dont have dessert only booze said our waitress possibly the best reply ill ever get from a waitress fried chicken sandwich was delicious fried cheese curds were a win and their booze list is pretty sweet sweet afton can do no wrong .,1,0
91,i love this place great vibe wonderful  and amazing food the calamari tacos are fabulous and the guacamole is some of the best in nyc .,1,0
92,one of my favorite vietnamese restaurants in philly the spring rolls are one of the best i had compared to other vietnamese restaurants i been to the service is friendly and the setting is nice the prices are affordable they take reservations for large parties .,1,0
93,it does get good points for decor but food is really salty in this place saltier than any chinese joint pad thai is straight from a box you can make a better one than what they make .,0,0
94,small but yet fit for the neighborhood try the pork tenderloin pressed sandwich and add the jam they give you at the table very good brunch menu item .,1,0
95,cant believe this place only has 7 reviews this is the best brunch spot in nyc came here new years eve and already been back twice the blueberry pancakes are to die for i wish they took reservations but it really is worth the wait highly recommend .,1,0
96,great food great service great wine selection perfect for a date highly recommended to the max .,1,0
97,we just left after enjoying an amazing lunch chicken shrimp fried rice and chicken stir fry  was sweet and was very  plus the entire menu and thai tea was the best .,1,0
98,used to go there a lot was a little disappointing every time though the quality of the ingredients is good the food is just not always that happening also dont run out of bread maybe it feels more special that way but really its a dick move .,0,0
99,friendly staff  food there charcuterie plate is very good and the flatbread pizza is a 1010 .,1,0
100,food is good can be a very loud place in a friday night drinks tend to have a lot of liquor asked for a rum and coke tasted like they forgot the coke .,1,0
101,shared the lamb shank short ribs and stuffed chicken all were fantastic ambiance was great and they actually have the perfect level of service this place is a win all around good on you guys keep it the same .,1,0
102,after living here for 10 years finally made it silk city fried chicken eggs benedict cider hash shrimp and grits need i go on i left happy and will be back .,1,0
103,mediocre food slow slow service ive tried it 3 times now and it is always the same .,0,0
104,if you like a thick sandwich this place is for you i go here every few weeks and get the roast beef hands down the best deli sandwiches in the area the price isnt bad either considering they definitely dont skimp .,1,0
105,great decor the place feels straight out of louisiana or maybe austin given the texas flag the biscuits are awesome and brunch comes with nice touches like freshsqueezed orange juice .,1,0
106,near my hotel dream come true fast fresh with a  hand even my noodle bowl was great i almost reached into the guy sitting next to mes fries please go national we need you .,1,0
107,the food is actually pretty decent with a good brunch offer but its  loud .,0,0
108,i came from va with my family just to try those two  places n we r so disappointed because taste is really bad nothing special .,0,0
109,radio bean is nice server with glasses is annoying .,0,0
110,weiner schnitzel and  cant go wrong tasty espresso .,1,0
111,went for a romantic dinner with husband did not like the place it says mediterranean but the menu only had italian food service could do better .,0,0
112,the worst chinese food i have ever tasted we ordered pork fried rice and coconut chicken for take out and had it delivered we took a few bites and had to throw the rest away and make something else it was absolutely disgusting and inedible .,0,0
113,came here for a first date back in april 2014 got suckered into ordering guacamole when the server suggested it and got  10 for it i got some unsatisfying tacos and my date got some ceviche dish not worth it .,0,0
114,cheap drinks and loads of hipster look  the former wins .,1,0
115,delivered here in 2000 mario ripped me off a days pay when i quit told me not to show up there and he would mail it to me 13 years later still waiting .,0,0
116,maybe the best pancakes in brooklyn and certainly the best  spread around as good as breakfast gets .,1,0
117,finally a worthwhile and memorable french restaurant in new haven a splendid selection of wines cheese platters and  delights there is a separate lunch and dinner menu available on line for you to review in advance indulge in of the many platters of cheese and meats .,1,0
118,this place has amazing takeout love to eat and the ingredients are fresh .,1,0
119,you would never guess from the outside this place had some of the most legit bbq and southern cooking highlights are brunch grilled wings collards half chicken and a thoughtful draft selection .,1,0
120,came here with a group of colleagues nice selection of wine beer and specialty cocktails i had the steak medium rare it was cooked exactly the way i liked and well seasoned i would come back next time im in town .,1,0
121,i havent eaten here yet ive just been here for drinks and the selection is amazing .,1,0
122,very accommodating and friendly service slightly pricey but yummy pastries and reasonably priced foods worth stopping in .,1,0
123,i enjoyed their french press coffee and the space was always bright and clean sometimes the music wasnt my favorite but it was a really coffee shop im sad that it is closed .,1,0
124,this is the best spot in rahway nj for breakfast the place is small and cozy the staff is very friendly also .,1,0
125,gotta love the extra large slices they have you can also buy the 22 jumbo pie its a great deal the only thing is that my husband is  when he picks up the jumbo pie since the box is extra large he feels like a  lol .,1,0
126,great food at a decent price they put their own spin on a variety of classic cuban dishes .,1,0
127,great food friendly slightly slow service good music loud environment our group of 5 ordered 6 small plates the  top 3 were the sisig sirloin and khao soi eat here you wont be disappointed .,1,0
128,loved it i was in town for a girls weekend and this place was so fun great dj so fun to dance cheap beers very crowded though .,1,0
129,very romantic great food nice staff .,1,0
130,overpriced we paid 70 for 2 vegetarian entrees and an appetizer it was not worth it .,0,0
131,love this place we have to go back to try everything and make it to desert next time yummy .,1,0
132,terrible service solid food waiters are clueless and drinks are watered down will not return .,0,0
133,wonderful place for lunch chopped green chicken salad is perfectly light but filling service is both fast and friendly .,1,0
134,played out asian theme check giant tacky  check loud obnoxious douchebag clientele check why cant these asian  restaurants pick one type of food and do it well as opposed to trying to do everything mediocre .,0,0
135,tasty not worth the long line but if you pass by early and its empty stop by .,0,0
136,for our monthly get together me and my girlfriends had a wonderful dinner on a saturday night the ambiance was awesome the food was great the desserts omg i was in heaven this is a place to check out .,1,0
137,i like this a lot great food good help with the entirely italian but quite the selection wine a little pricier than some alternative eats in the neighborhood note to self think 250 for two  but rather worth it nice enough to be special .,1,0
138,why do people go here surely it cant be from one sex and the city reference bland generic food that is about 5 to expensive per plate a la eatery .,0,0
139,i love brazilian food especially when you explore beyond the popular steakhouses the food here was just average at best ive had much better brazilian food elsewhere in nyc outside of the food the place is not bad the service was fine the place looks nice .,0,0
140,referred by a friend when  didnt work out along with the attentive service the food we ordered was great biscuits blood orange mimosas chicken and egg sandwich polenta and eggs brunch priced just right too .,1,0
141,love love love having breakfast here .,1,0
142,excellent restaurant good prices for the city and nice atmosphere .,1,0
143,over 2 hours for a delivery on a sunday night in late february the delivery dude was nice the service on the phone was not repeat over 2 hours for delivery on a sunday night in late february .,0,0
144,the special burger of the day was bleu cheese pears caramelized onions and bacon though it was cooked well past medium the burger was delicious and juicy .,1,0
145,drinks were good but our bartender short man with long curly hair was quite rude .,0,0
146,the search continues for a great chinese place closer to home .,0,0
147,we had the chefs tasting menu food was exceptional and service was flawless decor was intimate and warm a good place for a long pleasant meal and quiet conversation .,1,0
148,blt sandwich  wings never go wrong drinks are great margarita stoli  bloody mary .,1,0
149,horrible service the only good server is the little  girl the others including in the front they are not nice and they dont care about the customers they never put our order and they didnt even apologized for their mistakes .,0,0
150,you probably lose so much more money being cash only therefore turning off potential customers than you would lose on just  it up and getting a credit card machine .,0,0
151,had their regular pizza with onion and hot pepper toppings it was delicious and tasty their service and quality was great .,1,0
152,obsessed with this tapas place good food live flamenco fun times such a good place for a friday night dinner with friends .,1,0
153,worst pizza i ever had .,0,0
154,highly recommend this place for a romantic date or just a quick dinner always packed but they take reservations my favorite italian restaurant in ues .,1,0
155,been here twice and i fing love it everything ive had has literally been outstanding warm butternut squash salad polenta meatballs pappardelle and so on my only complaint is that all the food is very rich even the salad .,1,0
156,great place for a casual dinner in philadelphia very nicely and tastefully decorated we had their duck and the cheeseburger both were excellent their house cabernet was great especially for the price also a great list of beers we will definitely go back .,1,0
157,i love the xiao long bao here but the service really kills my mood the servers are extremely rude at times the joes shanghai in flushing is much better the food tastes the same and the atmosphere is more relaxed compared to the one in chinatown .,0,0
158,my goto for girls dinner love sitting in the back patio it could be great for date night too with their nice wine list it has a great lively atmosphere so feels trendy really enjoy my experience everytime i dine at uva .,1,0
159,yummy drinks and food nothing else to say except the wait can be a little long at times but i guess thats because the drinks and food are so yummy .,1,0
160,weekday brunch with a friend means no wait sit as long as you want quick delivery of famed kale salad said kale salad is refreshing salted with  and toasted almonds sweetened with roasted butternut squash and filling  two baked eggs .,1,0
161,typical east village vibe  out with friend over several tapas and glass of sangria variety of choices on the menu from seafood to meat and you might want to have every one of them my favorite is the braised ox tail with  sangria .,1,0
162,food was good but wasnt satisfied with the customer service would never eat here again very disappointed especially the female manager is rude as hell .,0,0
163,apparently not so good they closed quite a while ago maybe if they had used real butter not margarine and real cream cheese theyd still be there .,0,0
164,on a sunday phone hello  me do you deliver phone yes but im busy so not now me well when phone when im not in the middle of something me okay click wtf wtf .,0,0
165,great food and ambience my girlfriends and i had a great time there before we went to watch a broadway show the plates were big and the flavors were huge we were so surprisingly satisfied and everything was so tasty i will definitely go again .,1,0
166,an authentic new york spot awesome service great food small dining room with a good buzz .,1,0
167,didnt have any food there but got plenty of drinks from an awesome asian bartender one thursday with my friend im not a dancer but the music selection was alright too mostly old school   hip hop rb and  .,1,0
168,the kitchen sink was incredible wait was long which was unfortunate but well worth it cash only .,1,0
169,love the rooftop bar been twice now great place to take a break from  in the rittenhouse square area very interesting drink menu like apple cider drink  county harvest the best french onion soup dumplings are excellent .,1,0
170,the best roasted veal that i ever had and im greek but the food is as good as the  greek cuisine try it and you will understand .,1,0
171,went here to get pizza with a friend the service was okay and ive had better pizza .,0,0
172,a very lovely dinner everything was amazing even the affogato i am def coming back and maybe grabbing a pok pok gift card .,1,0
173,steves prince of steaks is actually the best and now that there is a center city location i am  they both lack in meat but the taste makes up for it .,1,0
174,i really love this place ive never sat inside and mostly just get takeout but their food is always fabulous and homey definitely recommend .,1,0
175,great food the one problem the music is way too loud .,1,0
176,good service but very mediocre food i found a disgusting chunk of lamb tendon in my meal they should really serve better quality meat to their customers .,0,0
177,not a mexican food restaurant just a mexican themed restaurant way overpriced .,0,0
178,definitely going down hill  used to be okay but pricey lately especially with their  menu theyre both overpriced and subpar in quality their specialties greek cuisine the wings come out seemingly  and somewhat blah the  was dry the vodka rigatoni just fine .,0,0
179,excellent service in a very nice setting and the food is quite good we had lunch here and the ingredients that were chosen were tasty and fresh greek salad and tzatziki were to die for .,1,0
180,have been a couple of times mostly tasty but todays lunch arrived cold .,0,0
181,nycs best bbq ive tried almost every spot outside of fette sau morgans tops my list hands down ive been to franklin bbq in austin and this is comparable for sure cant wait to go back and try the pork ribs which they were out of last time .,1,0
182,overrated .,0,0
183,this is one of the best italian delis around the finest quality meats great service and superb selection as good as it gets a .,1,0
184,great place inside its perfect for catching up with your friends and having a great time without spending a ton of i brought my mom and we sat outside which was better because it was a little quieter out there i recommend this place for sure .,1,0
185,good food and service decent prices .,1,0
186,the food here is like eating at your grandmothers kitchen counter authentic generous and jam packed with love and flavor the mofongo is especially excellent with the  also the byob option is excellent thanks for an amazing meal .,1,0
187,this place probably has the best bagels ive ever had and i lived in nyc for 12 years theyre really really great the tuna melts and salads are good too the service is always friendly and swift great place .,1,0
188,not veggie friendly there is one sandwich and the only good thing about it is the bread lots of raw spinach and mushrooms meh and aioli or something its expensive church street though so what do you expect .,0,0
189,love this place so much great food and they stay open so late so i am able to have a good meal when i get out of work .,1,0
190,love henrys food is always fresh and made on time we order breakfast here pretty regularly only thing is i wish they could deliver best to go breakfast in verona awesome coffee western omelet is great .,1,0
191,excellent panang curry and tom yum soup ingredients very fresh and service friendly a great choice .,1,0
192,cheap but taste bad .,0,0
193,i love this place my trip to the museum is not complete until ive dropped by here its a charming decor very traditional staff is friendly and professional menu is superb everything ive had there has been extremely tasteful looking forward to my next museum visit already .,1,0
194,got the chicken shawarma lunch special to go ate about half before  into a slimy almost completely raw piece of chicken wtf guys cook that shit through before you put someone in the hospital .,0,0
195,come for the fluffy biscuits stay for the fried green tomatoes and order the picnic platter for the group a cozy friendly place with a great atmosphere .,1,0
196,such good food and cocktails .,1,0
197,being able to buy a liter of duvel would have sold me just on its own but then the french fries and the lentil soup two of my favorite foods on the planet and the fact that it feels like el  de los  in here amazing .,1,0
198,small quaint interactive and spectacular and the food is amazing too .,1,0
199,what a great little find in downtown philly just a few blocks off of broad street be sure and check the board for their specials generous portions good food and great service .,1,0
200,no idea what the hype is about the pizza is just not good the only good thing i can say about sallys is that the crust is perfectly thin .,0,0
201,hen of the wood is the best restaurant i have been to in burlington  cuisine is served on plates that are just fancy enough highlights included the hanger steak .,1,0
202,perfect one dish meal for anytime but especially for this kinda weather like the way they serve banchan and fried fish before main dish soondoobu was better than i expected fast serve decent side dishes awesome soondoobu soup and galbi reasonable price .,1,0
203,if you can stand the wait the pancakes are excellent everything else is good but i think the pancakes are the only thing worth waiting 2 hours for .,1,0
204,another amazing trip to figs last night this has to be my favorite restaurant in philly the food is incredible dont hesitate just go .,1,0
205,a little dark but real and yummy  food and good ambiance nice bar too .,1,0
206,one of the cooler beer bars ive been to in the city had a pretty sweet microbrew beer selection would give them a 5 but their appetizer menu is kinda small nice atmosphere .,1,0
207,rude owner and employees never make up for halfway decent food .,0,0
208,cute and quaint little place i only had a glass of wine but i will be sure to visit again when im in the neighborhood a great date spot bike rack right in front .,1,0
209,good sandwiches portuguese style and peaceful atmosphere .,1,0
210,omg i dont know if it was my selection of food that i chose but this was the worst chinese food id ever had in my life my stomach  at the thought of it i almost had to force it down .,0,0
211,had the gnocchi ricotta and they were amazing i went alone as i am on a business trip so i sat in the lounge area i got great service and never felt awkward .,1,0
212,good food nice place with a modern  quick service at least an opportunity to sing a  song each nights the only bad thing a little bit noisy .,1,0
213,.,0,0
214,this place is gross it used to be better but  pizza always taste like  dough just nasty they need to step it up big time papa john needs to crack down on these indian   this aint 711 or subway .,0,0
215,mediocre bagels cold coffee at  tried every carafe and they were all stone cold completely unacceptable wont be going back we pass by here all the time and its always empty theyll never last .,0,0
216,lychee martinis are deadly they should be illegal come here only to throw a few back and leave .,0,0
217,although the atmosphere can be fun gristle on a bun tourist trap have yet to find a philly native regular here .,0,0
218,i love  amazing food as a college student i am hungry at late times and they are usually open till 3 am which is amazing their food is cheap and tastes amazing .,1,0
219,i just ate a tuna sandwich for which the bread was so stale it was barely edible .,0,0
220,after all the hype its just not worth it .,0,0
221,excellent lunch spot this is a go to for me .,1,0
222,amazing place quiet lower east side bar restaurant have to try the jalapeño marguerita it has a bite i forget the meal i had back in march of this year some sort of burrito but it was just flawless .,1,0
223,one of my all time favorite places to go eat in the city food is amazing and hours are the best you cant go wrong with anything on the menu from the oysters to the pierogis to the fried chicken thats just a few great dishes .,1,0
224,i dont understand the bad reviews and you wont either did i mention you can set yourself straight on this point at 300 am you can personal  sweetbreads bone marrow oysters re visiting asap .,1,0
225,had a great time there the food was very good the place looks great and the staff was very friendly would definitely go back again the only downside is that it can get pretty noisy .,1,0
226,one of my favorite wine bars the wines are affordable great  for 25 cozy exposed brick atmosphere friendly owner the cheese plates are mediocre but their duck mousse is quite good .,1,0
227,really bad food like dry cardboard i had the pepper steak and fried pork .,0,0
228,where else can you find this atmosphere one of the best views in the 5 boroughs who cares what they serve the place is a blast and the staff was really friendly .,1,0
229,im blatantly giving this hells kitchen mediocre sports bar 5 stars for one reason only they have taylor ham sliders anyone from new jersey will understand .,1,0
230,i cant get over this place itd get 5 stars if it wasnt so expensive when not if you go you have to get the sisig pig and the khao  service is on point  so is the cilantro soda .,1,0
231,for tourists jims is better .,0,0
232,delicious atmosphere and drinks nice music .,1,0
233,here is a haiku baked beans are the best fette sau is better on meat dry bread is too big .,0,0
234,amazing staff is always warm and friendly and very knowledgable great wine great good i live a few blocks away and will def be back many many times .,1,0
235,i wanted to like this place so much after waiting in the rain with this hype i was quite dissappointed food was okay omlette pancakes potatoes were too salty sausage was no different from those hotel breakfast buffets server was a bit rude perhaps nyc has spoiled me .,0,0
236,great food good service was really impressed with the wine selection some south  wines that are hard to find and some really good french wines paired well with the variety of cheeses the burger and mac n cheese was amazing a little pricey but worth it .,1,0
237,i came here for dinner on a friday night no wait and the food was amazing i had the potato pancakes with  and sour cream for my entree i had the grilled pizza everything was delicious definitely coming back here to try there brunch .,1,0
238,the sunday tasting menu is a fantastic bargain each dish while not spectacular was excellent and well worth the price .,1,0
239,really good mexican food with amazing drinks a little on the pricey side when you include drinks but worth all the money try the mole enchiladas and amazing pink margaritas any flavor .,1,0
240,sat at the bar for some snacks and drinks great cocktails chicken liver mousse was divine and so were the oysters sweet potato croquettes were very nice but could use a touch more flavor getting there early made all the difference must go back for the cheddar waffle .,1,0
241,check out this magazines rating of my favorite hot dog place big  they beat out the so called name brands in  county the best hot dogs hands down period everything is fresh and you cant beat the price one of new jersey best .,1,0
242,meat galore omg the all you can eat rodizio was amazing the white sangria was wonderful will be back with my family soon .,1,0
243,the food was bland i got a grilled chicken wrap that was supposed to come with balsamic vinegar but it didnt the worst part was that it was soggy they were not very friendly either that was my first and last time coming to this place .,0,0
244,burger was overcooked the burger was saved by throwing every topping possible on it i will be back to try this location again but for now its a 2 star food 4 star bar .,0,0
245,13 for a butternut squash burrito draft beer and an  variety of sauces yes please the habenero jack sauce is actually spicy well done .,1,0
246,really nice atmosphere great service my paella was done very nicely and the rare steak came out rare and tasty ill definitely be coming back the sangria was absolutely amazing the bread is served warm and is better than what you usually find at restaurants .,1,0
247,great burgers and nice selection of beers .,1,0
248,this is the neighborhood bar ive been waiting years for big comfortable space friendly bartenders not too loud overpriced pretentious annoying  weird just a rad normal bar and good happy hour specials too so happy this is here .,1,0
249,everything is vegan or vegetarian and so affordable extremely friendly guy who can remember everyones orders in his head amazing samosas amazing savory crepes always on the southwest corner of washington square park follow his twitter to see when hes open nydosas cash only .,1,0
250,decent food decent beer terrible service annoying atmosphere trying way too hard to be trendy will not be back .,0,0
251,called twice to see if there was a wait for a table for two no answer showed up to a two hour wait hostess was rude wont be trying to eat here again .,0,0
252,bone marrow gasp huge chunks of bone marrow and im in love ginza cocktail so delicious i had to get a second one surprising hint of horseradish in smoked trout salad well played blue ribbon well played .,1,0
253,had them cater my sons birthday party amazing rotisserie chicken and superb pernil reasonably priced super friendly staff .,1,0
254,awesome some of the best bagels i have had freshly made nice and soft and chewy .,1,0
255,so disappointed ive heard great things about this place but they failed to deliver horrible customer service the environment was dirty as were the staff the food was ok never going back .,0,0
256,got the 1 made me feel sick the place in the brooklyn china town is better ba xuyen .,0,0
257,dinner here on a sunday night a few weeks ago large birthday party for one of my friends the food was great but the place was empty and still the service was terrible they ignored us and everything took forever as in four hours for three courses .,0,0
258,you just cant go wrong here the soondubu is incredible i dream about this place .,1,0
259,its whatever service is terrible they didnt have the bread ready i waited 15 min for a sandwich that took 30 seconds to make .,0,0
260,i like to go here from time to time for the brie or a hot coffee drink but sometimes the day bartenders rather talk to there friends then make me a drink i do give credit to the sever who had to come to our cramped table .,1,0
261,very cheap very delicious authentic and friendly i am not sure what else you need if you like food from this region of the world then you will like casa adela for a more detailed review read the review directly below this one couldnt agree with it more .,1,0
262,so many great places in the  to eat this is not one of them .,0,0
263,exploring rodizios in newark this is by far the best one good variety of meats and restaurant setting is highly recommended for a special date the place is well decorated with its  of antique  the quest is over for finding the best rodizio in newark .,1,0
